IdStation,Name,Address,DockBikes,FreeBases,TotalBases,Estado,NoAvailabl,Longitud,Latitud
1458,54 - Metro Tribunal,"Calle Barceló, 9",15,4,19,Disponible,Disponible,-3.700393,40.426599
1459,55 - Plaza de San Ildefonso,"Plaza de San Ildefonso,4",3,21,24,Fuera de servicio,Disponible,-3.702084,40.423976
1460,56 - Plaza del Carmen,"Plaza del Carmen, 1",14,9,23,Poca disponibilidad,Disponible,-3.703241,40.418419
1461,57 - Santa Cruz de Marcenado,"Calle Santa Cruz del Marcenado, 26",18,5,23,Disponible,Disponible,-3.71263,40.429566
1462,58 - Metro Chueca,"Calle Augusto Figueroa, 33",7,20,27,Fuera de servicio,Disponible,-3.697858,40.422278
1463,59 - Plaza de Juan Pujol,"Calle Espíritu Santo, 30",4,15,19,Fuera de servicio,Disponible,-3.704342,40.42555
1464,60 - Puerta de Alcalá,Plaza de la Independencia,10,13,23,Poca disponibilidad,Disponible,-3.688398,40.419752
1465,61 - O Donnell - Narváez,"Calle O Donnell, 30",24,3,27,Disponible,Disponible,-3.675314,40.421455
1466,62 - Hospital M. Infantil Gregorio Marañón,"Calle O Donnell, 48",22,5,27,Disponible,Disponible,-3.672497,40.421315
1467,63 - Hospital Gral. Uni. Gregorio Marañón,"Calle Ibiza, 64",4,19,23,Fuera de servicio,Disponible,-3.670896,40.417924
1468,65 - Parque del Retiro - Calle Antonio Maura,"Calle Antonio Maura, 13",22,2,24,Disponible,Disponible,-3.689425,40.416701
1469,67 - CaixaForum Madrid,"Calle Almadén, 26",23,0,23,Disponible,Disponible,-3.693225,40.410847
1470,68 - Espalter - Ruiz de Alarcón,"Calle Espalter, 3",11,8,19,Poca disponibilidad,Disponible,-3.691323,40.412769
1471,69 - Parque del Retiro - Puerta Ángel Caído,"Avenida de Alfonso XII, 54",8,19,27,Fuera de servicio,Disponible,-3.688822,40.409808
1472,70 - Hospital Uni. Infantil Niño Jesús,"Avenida de Menéndez Pelayo, 63",17,10,27,Poca disponibilidad,Disponible,-3.677873,40.415382
1473,71 - Plaza del Doctor Laguna,"Calle Doce de Octubre, 28",5,18,23,Fuera de servicio,Disponible,-3.6739,40.4161
1474,72 - Metro Sáinz de Baranda,"Calle Doctor Esquerdo, 62",7,16,23,Fuera de servicio,Disponible,-3.6696,40.4159
1475,73 - Plaza de los Astros,"Calle de los Astros, 5",9,14,23,Poca disponibilidad,Disponible,-3.6687,40.4115
1476,74 - Parque Retiro - Jardines Cecilio Rguez,"Avenida de Menéndez Pelayo, 69",20,7,27,Disponible,Disponible,-3.676589,40.412063
1477,75 - Parque del Retiro - Plaza Mariano Cavia,Avenida Menéndez Pelayo (esquina con calle Poeta Esteban Villegas),9,18,27,Poca disponibilidad,Disponible,-3.678475,40.408272
1478,"76 - Avenida del Mediterráneo, 19","Avenida del Mediterráneo, 19",4,20,24,Fuera de servicio,Disponible,-3.675102,40.407271
1479,77 - Plaza del Conde de Casal,"Plaza del Conde de Casal, 8",13,5,18,Disponible,Disponible,-3.670713,40.406478
1480,78 - Metro Pacífico,"Calle Cerro de la Plata, 4",12,15,27,Poca disponibilidad,Disponible,-3.674524,40.400637
1481,79 - Metro Menéndez Pelayo,"Avenida de Menéndez Pelayo, 38",8,19,27,Fuera de servicio,Disponible,-3.68044,40.40511
1484,81 - Cuesta de Moyano,"Calle Claudio Moyano, 5",0,24,24,Fuera de servicio,Disponible,-3.691833,40.409343
1485,82 - Doctor Esquerdo - Metro Conde de Casal,"Calle Lira, 1",1,22,23,Fuera de servicio,Disponible,-3.669753,40.408456
1486,83 - Pío Baroja,"Calle Pío Baroja, 8",6,17,23,Fuera de servicio,Disponible,-3.674479,40.4133
1487,84 - Biblioteca Pública Elena Fortún,"Calle Doctor Esquerdo, 191",3,20,23,Fuera de servicio,Disponible,-3.672482,40.403572
1488,85 - Parque del Retiro - Puerta de O´Donnell,"Avenida de Menéndez Pelayo, 9",11,16,27,Poca disponibilidad,Disponible,-3.679891,40.421314
1489,86 - Cibeles,"Paseo del Prado, 1B",22,2,24,Disponible,Disponible,-3.69335,40.418652
1490,87 - Ayala - Velázquez,"Calle Ayala, 46",22,1,23,Disponible,Disponible,-3.683257,40.427736
1491,88 - Velázquez-Padilla,"Calle Velázquez, 13",21,2,23,Disponible,Disponible,-3.68383,40.431358
1492,89 - Ayala - Conde de Peñalver,"Calle Ayala, 104",16,7,23,Poca disponibilidad,Disponible,-3.675202,40.427258
1493,90 - Metro Velázquez,"Calle Goya, 20",19,8,27,Disponible,Disponible,-3.683842,40.425149
1494,91 - Hermosilla - General Pardiñas,"Calle Hermosilla, 71",8,15,23,Poca disponibilidad,Disponible,-3.678628,40.426049
1495,92 - Claudio Coello - Hermosilla,"Calle Claudio Coello, 43",22,1,23,Disponible,Disponible,-3.686546,40.426294
1496,93 - Plaza de Margaret Tatcher,Calle Goya (esquina calle Marqués de Zurgeña),23,0,23,Disponible,Disponible,-3.689336,40.425759
1497,94 - Estación de tren de Recoletos,"Paseo de Recoletos, 20",20,3,23,Disponible,Disponible,-3.690756,40.423215
1498,95 - Claudio Coello - Villanueva,"Calle Claudio Coello, 19",22,1,23,Disponible,Disponible,-3.686929,40.422543
1499,96 - Alcalá - Castelló,"Calle Alcalá, 111",18,9,27,Poca disponibilidad,Disponible,-3.682205,40.422015
1500,97 - Metro Príncipe de Vergara,Avenida Menéndez Pelayo (esquina calle Alcalá),13,14,27,Poca disponibilidad,Disponible,-3.680256,40.422536
1501,98 - Plaza de Felipe II,"Calle Narváez, 3",20,4,24,Disponible,Disponible,-3.675768,40.424132
1502,99 - Alcántara - Hermosilla,"Calle Alcántara, 4",5,18,23,Fuera de servicio,Disponible,-3.674018,40.426039
1503,100 - Wizink Center,"Calle Goya, 99",6,21,27,Fuera de servicio,Disponible,-3.67384,40.42478
1504,101 - Metro O Donnell,"Calle Jorge Juán, 129",18,6,24,Disponible,Disponible,-3.66968,40.423077
1505,102 - Metro Retiro,"Calle Alcalá, 95",23,0,23,Disponible,Disponible,-3.684232,40.421185
1506,103 - Ortega y Gasset - Serrano,"Calle José Ortega y Gasset, 6",19,4,23,Disponible,Disponible,-3.686744,40.43053
1507,104 - Castellana - Hermosilla,"Paseo de la Castellana, 4",21,2,23,Disponible,Disponible,-3.68958,40.42677
1508,"105 - Serrano, 46","Calle Serrano, 46",20,3,23,Disponible,Disponible,-3.687542,40.427083
1510,106B - Plaza de Colón B,"Calle Serrano, 32",19,0,19,Disponible,Disponible,-3.68789,40.424776
1511,107 - Serrano - Conde de Aranda,"Calle Serrano, 8",16,7,23,Poca disponibilidad,Disponible,-3.688384,40.421561
1512,108 - Mártires Concepcionistas - Alcalá,"Calle Mártires Concepcionistas, 2",18,9,27,Poca disponibilidad,Disponible,-3.670652,40.427402
1513,109 - Marqués de Salamanca,"Calle José Ortega y Gasset, 30",22,1,23,Disponible,Disponible,-3.681452,40.430124
1514,110 - Intercambiador de Moncloa,"Paseo de Moret, 1",3,20,23,Fuera de servicio,Disponible,-3.720102,40.434745
1515,111A - Metro Moncloa A,"Calle Arcipreste de Hita, 8",4,19,23,Fuera de servicio,Disponible,-3.717525,40.433603
1516,111B - Metro Moncloa B,"Calle Arcipreste de Hita, 12",1,22,23,Fuera de servicio,Disponible,-3.717743,40.433913
1517,112 - Paseo de Moret - Parque del Oeste,"Paseo Moret, 9",17,6,23,Disponible,Disponible,-3.724736,40.43269
1518,113 - Teleférico Madrid - Estación Rosales,"Paseo del Pintor Rosales frente al, 38",16,8,24,Poca disponibilidad,Disponible,-3.720726,40.427538
1519,114 - Quintana - Juan Álvarez de Mendizábal,"Calle Quintana, 13",11,12,23,Poca disponibilidad,Disponible,-3.717463,40.427838
1520,115 - Ferraz - Templo de Debod,Paseo de Pintor Rosales (esquina Marqués de Cerralbo),5,18,23,Fuera de servicio,Disponible,-3.717052,40.425315
1521,116A - Plaza de España - Martín de los Heros,"Plaza de España,16",10,8,18,Poca disponibilidad,Disponible,-3.713043,40.423679
1522,116B - Metro Plaza de España,"Calle de los Reyes, 10",14,4,18,Disponible,Disponible,-3.71046,40.423684
1523,117 - Altamirano  - Martín de los Heros,"Calle Altamirano, 24",1,22,23,Fuera de servicio,Disponible,-3.71889,40.43098
1524,"118 - OFICINA DEL SER, APR Y BICIREGISTRO",Calle Juan Martínez el empeciado (esquina calle Bustamante),15,8,23,Poca disponibilidad,Disponible,-3.688241,40.400781
1525,119 - Méndez Álvaro,"Calle Méndez Álvaro, 11",18,5,23,Disponible,Disponible,-3.686265,40.401291
1526,120 - Metro Palos de la Frontera,"Calle Palos de la Frontera, 27",25,2,27,Disponible,Disponible,-3.694825,40.40309
1527,121 - Glorieta de Santa María de la Cabeza,"Paseo de Santa María de la Cabeza, 58",8,19,27,Fuera de servicio,Disponible,-3.698603,40.401749
1528,122 - Santa Engracia - Zurbarán,"Calle Santa Engracia, 14",18,5,23,Disponible,Disponible,-3.696366,40.429536
1529,123 - Metro Argüelles,"Calle Guzmán el Bueno, 2",13,14,27,Poca disponibilidad,Disponible,-3.713341,40.430646
1530,124 - Metro Bilbao,"Calle Manuel Silvela, 20",2,25,27,Fuera de servicio,Disponible,-3.699369,40.430969
1531,125 - Fdez. de la Hoz - Gral. Martínez Campos,"Calle Fernández de la Hoz, 29",21,6,27,Disponible,Disponible,-3.6948,40.4353
1532,126 - General Álvarez de Castro,"Calle del General Álvarez de Castro, 6",4,23,27,Fuera de servicio,Disponible,-3.701804,40.434598
1533,127 - Mercado Municipal de Vallehermoso,"Calle Fernando el Católico, 19",3,24,27,Fuera de servicio,Disponible,-3.708439,40.433852
1534,128 - Metro Islas Filipinas,"Calle Cea Bermúdez, 59",20,7,27,Disponible,Disponible,-3.7154,40.4392
1535,129 - Metro Alonso Cano,"Calle de José Abascal, 33-35",0,27,27,Fuera de servicio,Disponible,-3.698235,40.438387
1536,130 - Metro Ríos Rosas,"Calle de Santa Engracia, 129",19,4,23,Disponible,Disponible,-3.70164,40.44156
1537,131 - Plaza de Juan Zorrilla,"Calle Bravo Murillo, 44",8,15,23,Poca disponibilidad,Disponible,-3.704031,40.441788
1538,132 - Glorieta de Cuatro Caminos,"Calle Santa Engracia, 164",14,13,27,Poca disponibilidad,Disponible,-3.703605,40.446378
1539,133 - Raimundo Fdez. Villaverde - Dulcinea,"Calle Dulcinea, 3",0,24,24,Fuera de servicio,Disponible,-3.700167,40.447125
1540,134 - María de Guzmán - Agustín de Betancourt,"Calle María de Guzmán, 58",2,21,23,Fuera de servicio,Disponible,-3.695569,40.444182
1541,135 - Plaza de San Juan de la Cruz,"Plaza de San Juan de la Cruz, 10",23,0,23,Disponible,Disponible,-3.692734,40.441481
1542,136 - Metro Nuevos Ministerios,"Paseo de la Castellana, 106",21,2,23,Disponible,Disponible,-3.690769,40.445124
1543,137 - Plaza de la República Argentina,"Plaza de la republica argentina, 7",19,5,24,Disponible,Disponible,-3.685338,40.445448
1544,138 - Estación de tren Nuevos Ministerios,"Paseo de la Castellana, 63",13,10,23,Poca disponibilidad,Disponible,-3.691406,40.445741
1545,139 - José Gutiérrez Abascal - Castellana,"Calle Pedro de Valdivia, 2",16,8,24,Poca disponibilidad,Disponible,-3.690419,40.439396
1546,140 - Velázquez - López de Hoyos,"Calle Velázquez, 134",22,5,27,Disponible,Disponible,-3.683058,40.438757
1547,141 - Plaza de Emilio Castelar,"Paseo de la Castellana, 43",8,4,12,Poca disponibilidad,Disponible,-3.689392,40.435405
1548,142 - Bajo elevado de Eduardo Dato,"Paseo de la Castellana, 42",20,3,23,Disponible,Disponible,-3.687915,40.433409
1549,186 - General Pardiñas - Don Ramón de la Cruz,"Calle General Pardiñas, 58",13,10,23,Poca disponibilidad,Disponible,-3.678302,40.42898
1550,144 - Metro Diego de León,"Calle de Juan Bravo, 51",15,12,27,Poca disponibilidad,Disponible,-3.675556,40.432408
1551,145 - Ortega y Gasset 87,"Calle Ortega y Gasset, 87",2,21,23,Fuera de servicio,Disponible,-3.671282,40.429887
1552,"146 - María Francisca, 3","Calle de María Francisca, 3",10,9,19,Poca disponibilidad,Disponible,-3.67885,40.444254
1553,147 - Doctor Arce 45,"Avenida del Doctor Arce, 45",4,19,23,Fuera de servicio,Disponible,-3.6794,40.4484
1554,148 - Serrano 210,"Calle Serrano, 210",9,14,23,Poca disponibilidad,Disponible,-3.681397,40.451117
1555,149 - Plaza de Quito,"Paseo de la Habana, 42",20,3,23,Disponible,Disponible,-3.68793,40.449852
1557,151 - Orense 12,"Calle Orense, 12",24,3,27,Disponible,Disponible,-3.695359,40.448812
1558,"152 - General Perón, 4","Avenida del General Perón, 4",3,20,23,Fuera de servicio,Disponible,-3.6989,40.4525
1559,153 - General Perón - Poeta Joan Maragall,"Avenida del General Perón, 36",20,3,23,Disponible,Disponible,-3.6936,40.4523
1560,154 - Orense 36,"Calle Orense, 36",12,12,24,Poca disponibilidad,Disponible,-3.694622,40.454846
1561,155 - San Germán 57,"Calle San Germán, 57",0,23,23,Fuera de servicio,Disponible,-3.70093,40.457334
1562,156 - Sor Ángela de la Cruz-Paseo Castellana,"Calle Sor Ángela de la Cruz, 2",21,3,24,Disponible,Disponible,-3.691533,40.459235
1564,158 - Alberto Alcocer - Padre Damián,"Avenida de Alberto Alcocer, 22",12,11,23,Poca disponibilidad,Disponible,-3.684625,40.45869
1565,159 - Paseo de la Habana 63,"Paseo de la Habana, 63",13,10,23,Poca disponibilidad,Disponible,-3.683593,40.454385
1566,160 - Metro Colombia,"Calle Colombia, 11",3,21,24,Fuera de servicio,Disponible,-3.676344,40.457247
1567,161 - Intercambiador de Príncipe Pío A,"Paseo de la Florida, 8",3,24,27,Fuera de servicio,Disponible,-3.722099,40.422192
1568,162 - Metro Pirámides,"Paseo de los Olmos, 26",13,10,23,Poca disponibilidad,Disponible,-3.710577,40.403497
1569,163 - Metro Acacias,"Paseo de la Esperanza, 2A",11,8,19,Poca disponibilidad,Disponible,-3.706445,40.403759
1570,164 - Paseo de las Delicias - Tomás Bretón,"Paseo de las Delicias, 94",7,20,27,Fuera de servicio,Disponible,-3.69461,40.39723
1571,165 - Entrada Matadero - Paseo de la Chopera,"Paseo de la Chopera frente, 51",12,31,43,Fuera de servicio,Disponible,-3.697596,40.392888
1572,166 - Viaducto de Segovia,"Calle Segovia, 26",15,12,27,Poca disponibilidad,Disponible,-3.713377,40.413905
1573,167 - Segovia 45,"Calle Segovia, 45",9,18,27,Poca disponibilidad,Disponible,-3.717489,40.413748
1574,168 - Santa María Cabeza - Batalla del Salado,"Paseo Santa María de la Cabeza frente al, 30",9,14,23,Poca disponibilidad,Disponible,-3.6959,40.4046
1575,169 - Glorieta de Pirámides,"Calle Toledo, 181",22,2,24,Disponible,Disponible,-3.713823,40.401589
1576,"170 - Paseo de la Esperanza, 21","Paseo de la Esperanza, 21",14,10,24,Poca disponibilidad,Disponible,-3.704396,40.401055
1577,171 - Embajadores-Cáceres,"Calle Embajadores, 97",15,12,27,Poca disponibilidad,Disponible,-3.698402,40.399701
1578,172 - Estación de tren de Delicias,"Calle Bustamante, 3",8,15,23,Poca disponibilidad,Disponible,-3.693493,40.400828
1579,173 - Paseo Esperanza - Santa María Cabeza,"Paseo de la Esperanza, 59",1,23,24,Fuera de servicio,Disponible,-3.702484,40.398347
1580,"174 - Paseo de las Yeserías, 45","Paseo de Yeserías, 45",1,26,27,Fuera de servicio,Disponible,-3.706526,40.39743
1581,175 - Jaime el Conquistador - Divino Vallés,"Calle Jaime el Conquistador, 30",2,17,19,Fuera de servicio,Disponible,-3.698345,40.396226
1583,177 - Metro Legazpi,"Calle Bolívar, 3",23,0,23,Disponible,Disponible,-3.694188,40.391447
1584,178 - Junta Municipal Distrito de Retiro,"Calle León Gil de Palacio, 1",4,20,24,Fuera de servicio,Disponible,-3.678834,40.40292
1585,179 - Metro Puente de Vallecas,"Avenida de la Albufera, 6",12,12,24,Poca disponibilidad,Disponible,-3.669272,40.397927
1586,180 - Estación Sur Méndez Álvaro B,Calle Retama (esquina con calle Acanto),22,1,23,Disponible,Disponible,-3.67589,40.394042
1587,181 - Ibiza - Narváez,"Calle Ibiza, 16",6,21,27,Fuera de servicio,Disponible,-3.676444,40.418169
1588,182 - Parque Roma,Alcalde Sainz de Baranda (esquina con calle de Juan Espladiu),15,8,23,Poca disponibilidad,Disponible,-3.665778,40.418667
1589,183 - Hermosilla - Doctor Esquerdo,"Calle Hermosilla, 135",3,20,23,Fuera de servicio,Disponible,-3.669339,40.425635
1590,"184 - Marqués de Zafra, 24","Paseo del Marqués Zafra, 24",4,20,24,Fuera de servicio,Disponible,-3.665306,40.426
1591,185 - Parque Quinta de la Fuente del Berro,"Calle Sancho Dávila, 35",7,17,24,Fuera de servicio,Disponible,-3.661528,40.425083
1592,143 - Diego de León - General Pardiñas,"Calle de Diego de León, 54",3,20,23,Fuera de servicio,Disponible,-3.67808,40.434676
1593,187 - Alejandro González - Alcalá,Alcala-Ventas,10,13,23,Poca disponibilidad,Disponible,-3.663825,40.430133
1594,188 - Puente de Ventas,"Avenida de Daroca, 2",16,11,27,Poca disponibilidad,Disponible,-3.659029,40.431256
1595,189 - Virgen de la Alegría,Avenida donostiarra,1,22,23,Fuera de servicio,Disponible,-3.655492,40.435126
1596,190 - Velázquez - Diego de León,"Calle Velázquez, 91",15,8,23,Poca disponibilidad,Disponible,-3.683375,40.434305
1597,191 - Metro Diego de León,"Calle de Alfonso Heredia, 2",1,18,19,Fuera de servicio,Disponible,-3.674078,40.434569
1598,192 - Avda. de los Toreros - Fco. Silvela,"Avenida de los Toreros, 3",15,12,27,Poca disponibilidad,Disponible,-3.671468,40.431826
1599,193 - Plaza de las Ventas,"Avenida De los Toreros, 49",11,16,27,Poca disponibilidad,Disponible,-3.665555,40.432472
1600,194 - Intercambiador de Avenida de América,"Calle Francisco Silvela, 87",22,2,24,Disponible,Disponible,-3.677154,40.437264
1601,195 - Indalecio Hernández - Mataelpino,"Calle Mataelpino, 1",22,2,24,Disponible,Disponible,-3.675444,40.439222
1602,196 - Metro Prosperidad,"Calle Suero de Quiñones, 4",2,25,27,Fuera de servicio,Disponible,-3.675222,40.444224
1603,197 - Parque de Berlín,"Avenida de Concha Espina, 36",9,14,23,Poca disponibilidad,Disponible,-3.677916,40.451606
1604,198 - Metro Rubén Darío,"Paseo de las Castellana, 33",21,2,23,Disponible,Disponible,-3.6891,40.432
1605,"199 - Fernando el Católico, 61","Calle Fernando el Católico, 61",4,23,27,Fuera de servicio,Disponible,-3.714917,40.434361
1606,200 - Metro Quevedo,"Glorieta de Quevedo, 4",15,9,24,Poca disponibilidad,Disponible,-3.704579,40.433754
1607,201 - Metro Canal,"Calle José Abascal, 2",10,13,23,Poca disponibilidad,Disponible,-3.703833,40.438694
1608,202 - Parque de Santander,"Calle de Santander, 1",13,14,27,Poca disponibilidad,Disponible,-3.7083,40.4413
1609,203 - General Ampudia - San Francisco Sales,"Calle General de Ampudia, 2",17,7,24,Disponible,Disponible,-3.714472,40.44175
1610,204 - Doctor Santero - Bravo Murillo,"Calle Doctor Santero, 1",5,18,23,Fuera de servicio,Disponible,-3.70404,40.447649
1611,205 - Metro Estrecho,"Calle Navarra, 1",3,20,23,Fuera de servicio,Disponible,-3.703278,40.4535
1612,206 - Metro Tetuán,"Calle Marqués de Viana, 3",1,22,23,Fuera de servicio,Disponible,-3.698916,40.460747
1613,207 - Plaza de la Remonta,"Calle Azucenas, 2",0,19,19,Fuera de servicio,Disponible,-3.697335,40.463044
1614,208 - Intercambiador de Plaza de Castilla,"Paseo de la Castellana, 216",0,18,18,Fuera de servicio,Disponible,-3.689061,40.466281
1615,209 - Plaza de Castilla - Fundación Canal,"Plaza de Castilla, 9",1,22,23,Fuera de servicio,Disponible,-3.6887,40.4657
1616,210 - Calle de las Tres Cruces - Gran Vía,Calle de las Tres Cruces,23,4,27,Disponible,Disponible,-3.702716,40.419652
1617,211 - Desengaño - Valverde,"Calle de el Desengaño, 4",15,8,23,Poca disponibilidad,Disponible,-3.70239,40.42059
1618,212 - Metro Marqués de Vadillo,"Glorieta Marqués de Vadillo, 9",13,14,27,Poca disponibilidad,Disponible,-3.716591,40.398247
1619,213 - Glorieta de Cádiz,"Calle de Antonio López, 129",10,13,23,Poca disponibilidad,Disponible,-3.700225,40.388992
1620,214 - Condesa de Venadito - Albacete,"Calle Condesa de Venadito, 2",23,1,24,Disponible,Disponible,-3.656903,40.443432
1621,215 - Gutierre de Cetina - Ascao,"Calle Gutierre de Cetina, 77",7,16,23,Fuera de servicio,Disponible,-3.640809,40.429588
1622,216 - Plaza de Puerta del Ángel,"Plaza Puerta del Ángel, 3",4,23,27,Fuera de servicio,Disponible,-3.72897,40.4141
1623,217 - Hospital Universitario La Paz,"Calle Pedro Rico, 4",20,3,23,Disponible,Disponible,-3.689076,40.480884
1624,218 - Camino de los Vinateros A,"Camino de Vinateros, 28",6,17,23,Fuera de servicio,Disponible,-3.657297,40.410548
1625,219 - Camino de los Vinateros B,"Camino de los Vinateros, 108",7,11,18,Poca disponibilidad,Disponible,-3.646734,40.408359
1626,220 - Plaza del Encuentro,"Calle Arrollo de las Pilillas, 2",14,10,24,Poca disponibilidad,Disponible,-3.651384,40.406156
1627,221 - Metro Pavones,"Calle Hacienda de Pavones, 148",20,3,23,Disponible,Disponible,-3.634744,40.400492
1628,222 - Eugenio Caxes - Antonio López,"Calle Eugenio Caxes, 14",15,8,23,Poca disponibilidad,Disponible,-3.702679,40.391787
1629,223 - Ermita del Santo,"Paseo de la Ermita del Santo, 48",10,17,27,Poca disponibilidad,Disponible,-3.724576,40.406448
1630,224 - Parque de Caramuel,"Calle Caramuel, 51",3,24,27,Fuera de servicio,Disponible,-3.7287,40.409
1631,225 - Sierra Toledana - Doctor Lozano,"Calle Sierra Toledana, 33",10,14,24,Poca disponibilidad,Disponible,-3.660345,40.402506
1632,226 - Sierra Toledana - Camino de Valderribas,"Camino Valderribas, 94",0,23,23,Fuera de servicio,Disponible,-3.660777,40.399015
1633,227 - Arroyo del Olivar,"Calle Arrollo del Olivar, 3",0,24,24,Fuera de servicio,Disponible,-3.665936,40.39383
1634,228 - San Delfín - Antonio López,"Calle San Delfín, 10",0,18,18,Fuera de servicio,Disponible,-3.708043,40.394406
1635,229 - Centro Deportivo Municipal Concepción,"Calle José del Hierro, 6",0,23,23,Fuera de servicio,Disponible,-3.648651,40.436938
1636,230 - Carlota O´Neill - Agastia,"Calle Carlota O Neill, 30-32",2,22,24,Fuera de servicio,Disponible,-3.648825,40.443679
1637,231 - Derechos Humanos - Verdaguer y García,"Calle Derechos Humanos, 14",9,15,24,Poca disponibilidad,Disponible,-3.655719,40.439828
1638,232 - José María de Pereda - Alcalá,"Calle De José Maria Pereda, 1",15,12,27,Poca disponibilidad,Disponible,-3.648617,40.432766
1639,233 - El dragón de La Elipa,"Calle Marqués de Corbera, 12",12,12,24,Poca disponibilidad,Disponible,-3.655579,40.422952
1640,234 - Metro La Elipa,"Avenida Marques de Corbera, 52",8,16,24,Poca disponibilidad,Disponible,-3.651092,40.426128
1641,235 - Sodio - Embajadores,"Calle del Sodio, 1B",11,12,23,Poca disponibilidad,Disponible,-3.691076,40.389041
1642,236 - Paseo Imperial,"Paseo Imperial, 31",21,6,27,Disponible,Disponible,-3.717078,40.407579
1644,"238 - San Germán, 5","CalleSan Germán, 5",22,2,24,Disponible,Disponible,-3.693261,40.456182
1645,239 - Francos Rodríguez - José Calvo,"Calle de Francos Rodríguez, 62",3,20,23,Fuera de servicio,Disponible,-3.707833,40.456713
1646,240 - Brasilia - Parque Breogán,"Avenida De Brasilia, 9",4,19,23,Fuera de servicio,Disponible,-3.66096,40.43666
1647,241 - Camilo José Cela,"Calle Camilo José Cela, 27",2,21,23,Fuera de servicio,Disponible,-3.66779,40.4378
1648,242 - Metro Parque de las Avenidas,"Avenida De Bruselas, 56",14,9,23,Poca disponibilidad,Disponible,-3.662928,40.439513
1649,243 - Cartagena,"Calle Cartagena, 37",3,20,23,Fuera de servicio,Disponible,-3.67012,40.43503
1650,244 - Hospital Clínico San Carlos,"Calle Isaac Peral, 42",10,13,23,Poca disponibilidad,Disponible,-3.71757,40.44003
1651,245 - Galileo - Donoso Cortés,"Calle Galileo, 63",2,22,24,Fuera de servicio,Disponible,-3.710138,40.436364
1652,246 - Metro Iglesia,"Calle de Santa Engracia, 85-87",23,4,27,Disponible,Disponible,-3.699248,40.435958
1653,247 - Zurbano - José Abascal,"Calle de Zurbano, 90",18,5,23,Disponible,Disponible,-3.69281,40.43837
1654,248 - Sinesio Delgado - Cuatro Torres,"Calle de Sinesio Delgado, 2",22,5,27,Disponible,Disponible,-3.687997,40.474321
1655,249 - Castellana - Cuatro Torres,"Paseo de la Castellana, 298",23,1,24,Disponible,Disponible,-3.685319,40.479502
1656,250 - Serrano - CSIC,"Calle Serrano, 111",16,11,27,Poca disponibilidad,Disponible,-3.68581,40.440649
1657,251 - Santa Hortensia - Corazón de María,"Calle Santa Hortensia, 31",2,21,23,Fuera de servicio,Disponible,-3.66683,40.44421
1658,252 - Est. tren Chamartín - Clara Campoamor,"Calle Agustín de Foxá, 40",1,22,23,Fuera de servicio,Disponible,-3.683969,40.47174
1659,253 - Doctor Fleming - Estadio S. Bernabéu,"Calle del Doctor Fleming, 7",19,0,19,Disponible,Disponible,-3.68844,40.45546
1660,254 - Plaza del Perú,"Avenida De Pio XII, 3",6,17,23,Fuera de servicio,Disponible,-3.67656,40.461
1661,255 - General López Pozas - Apolonio Morales,"Calle General López pozas, 2",9,14,23,Poca disponibilidad,Disponible,-3.685292,40.46361
1662,256 - Reina Victoria - Beatriz de Bobadilla,"Calle Beatriz de Bobadilla, 4",4,19,23,Fuera de servicio,Disponible,-3.71383,40.44635
1663,257 - Ciudad Universitaria - INEF,"Avenida Juan Herrera, 1",22,1,23,Disponible,Disponible,-3.730527,40.438873
1664,258 - Metro Ciudad Universitaria A,"Ciudad Universitaria, 1",24,0,24,Disponible,Disponible,-3.726939,40.444311
1665,259 - Metro Ciudad Universitaria B,"Ciudad Universitaria, 2",19,0,19,Disponible,Disponible,-3.726752,40.442705
1666,260 - Ciudad Universitaria - Fac. de Biología,Facultad de Biología,20,4,24,Disponible,Disponible,-3.727295,40.448332
1667,261 - Ciudad Universitaria - Facultad Derecho,"Avenida Complutense, 21",23,0,23,Disponible,Disponible,-3.729676,40.450552
1951,384 - Metro Usera,"Calle Amparo Usera, 46",22,1,23,Disponible,Disponible,-3.706145,40.387075
1952,388 - Estación tren - Hospital 12 de Octubre,"Calle Doctor Tolosa Latour, 7",13,10,23,Poca disponibilidad,Disponible,-3.700415,40.37838
1953,385 - Estación de tren Orcasitas,"Calle Campotejar , 25",12,11,23,Poca disponibilidad,Disponible,-3.703887,40.367211
1954,"387 - Isabelita Usera, 44","Calle Isabelita Usera, 44",10,13,23,Poca disponibilidad,Disponible,-3.70774,40.382723
1955,383 - Metro San Fermín-Orcasur,"Avenida de la Perla, 35",20,3,23,Disponible,Disponible,-3.69397,40.370002
1956,"386 - Avenida de los Poblados, 130","Avenida de los Poblados, 130",11,12,23,Poca disponibilidad,Disponible,-3.713315,40.373474
1957,476 - Metro Avenida de la Paz,"Avenida Ramon y Cajal, 101",2,21,23,Fuera de servicio,Disponible,-3.662016,40.453493
1958,477 - Metro Ciudad Lineal,"Calle de los Misterios, 2",4,19,23,Fuera de servicio,Disponible,-3.638904,40.438278
1959,478 - José del Hierro - Misterios,Calle José del Hierro esquina con Arturo Soria,1,22,23,Fuera de servicio,Disponible,-3.641057,40.441521
1960,479 - Metro Arturo Soria,"Angel Muñoz, 1",15,12,27,Poca disponibilidad,Disponible,-3.655837,40.454784
