tipo_elem,distrito,id,id_cruce,fecha_inst,longitud,latitud
2200PeatonBici,8,27536,1173,21/04/2019,-3.70984257003791,40.48085097876640
2200PeatonBici,8,27537,1173,28/04/1989,-3.70986829933324,40.48091265761090
2200PeatonBici,8,27538,1173,28/04/1989,-3.70987938237584,40.48094666466850
2200PeatonBici,8,27539,1173,21/04/2019,-3.70991526254858,40.48103024242290
2200PeatonBici,8,27542,1172,11/05/2020,-3.6999440792155,40.4840991407788
2200PeatonBici,8,27543,1172,11/05/2020,-3.6999520468607,40.48411226972820
2200PeatonBici,8,27545,1172,29/05/2020,-3.69980617371562,40.48428944482410
2200PeatonBici,8,27552,1172,19/05/2020,-3.69991294101557,40.48383376734950
2200PeatonBici,8,27553,1172,19/05/2020,-3.69987761229709,40.48377270955440
2200PeatonBici,8,27554,1172,28/04/1989,-3.69985760480791,40.48374044530950
2200PeatonBici,8,27555,1172,11/05/2020,-3.69982476365406,40.48368548890500
2200PeatonBici,8,27556,1172,11/05/2020,-3.69953056728738,40.48352350360700
2200PeatonBici,8,27557,1172,11/05/2020,-3.69950447307418,40.4834812775297
2200PeatonBici,8,27559,1172,11/05/2020,-3.69903531558688,40.48365662481820
2200PeatonBici,8,27561,1172,11/05/2020,-3.69916145028078,40.48336062577620
3200Bici,1,57562,28,,-3.69537043775902,40.41883308755560
2200PeatonBici,7,27688,188,15/06/2017,-3.7019446831408,40.44198318511600
2200PeatonBici,7,27689,188,03/06/2017,-3.70198662825251,40.44208747034580
3200Bici,1,57563,28,,-3.69529959412478,40.41888641283360
2200PeatonBici,6,28019,109,30/12/1963,-3.6892352426761,40.45888066277560
2200PeatonBici,6,28020,109,30/12/1963,-3.68923049138046,40.45897913963140
2200PeatonBici,6,28021,109,04/05/2020,-3.68922750778971,40.45901342346110
2200PeatonBici,6,28022,109,04/05/2020,-3.68921241164779,40.45911424874350
2200PeatonBici,6,28023,109,04/05/2020,-3.68941141528608,40.45947259403530
2200PeatonBici,6,28024,109,04/05/2020,-3.68945008800101,40.45947477053710
2200PeatonBici,6,28033,109,04/05/2020,-3.68975867480976,40.45960372370020
2200PeatonBici,6,28034,109,04/05/2020,-3.68978768235058,40.45960586436930
2200PeatonBici,6,28035,109,30/12/1963,-3.68983323402095,40.45960825477100
2200PeatonBici,6,28036,109,04/05/2020,-3.69009224181235,40.45962031639880
2200PeatonBici,6,28037,109,04/05/2020,-3.69014703299685,40.45962348529950
2200PeatonBici,6,28038,109,04/05/2020,-3.69017256441375,40.45962445704080
2200PeatonBici,6,28045,109,04/05/2020,-3.69028582832253,40.45848956898240
2200PeatonBici,6,28046,109,04/05/2020,-3.6902529310652,40.45848580714370
2200PeatonBici,6,28047,109,04/05/2020,-3.690208071545,40.4584845185752
2200PeatonBici,6,28048,109,04/05/2020,-3.68994339071734,40.45847206022620
2200PeatonBici,6,28049,109,04/05/2020,-3.68989191514147,40.45846939746780
2200PeatonBici,6,28050,109,04/05/2020,-3.68986375154732,40.45846774986450
2200PeatonBici,6,28067,108,23/08/2019,-3.69028778764481,40.4620991820644
2200PeatonBici,6,28070,108,23/08/2019,-3.69016318624841,40.46202959342180
2200PeatonBici,6,28071,108,23/08/2019,-3.69009948805524,40.46202556110840
2200PeatonBici,6,28072,108,23/08/2019,-3.68994165587176,40.46201577621240
2200PeatonBici,6,28073,108,30/12/1963,-3.68990257949933,40.46201239098610
2200PeatonBici,6,28074,108,30/12/1963,-3.6898581350907,40.46200990968700
2200PeatonBici,6,28075,108,30/12/1963,-3.68960697074505,40.46199483994400
2200PeatonBici,6,28076,108,30/12/1963,-3.68956197586843,40.46199227882050
2200PeatonBici,6,28077,108,23/08/2019,-3.68952283401363,40.46198829320700
2200PeatonBici,6,28078,108,23/08/2019,-3.68917546417532,40.46183588485030
2200PeatonBici,6,28250,1714,13/08/2019,-3.69091115239786,40.45448800687680
2200PeatonBici,6,28307,1049,19/08/2016,-3.69061325270552,40.45774641842690
2200PeatonBici,6,28316,111,31/08/2014,-3.68972010394523,40.4562564474981
2200PeatonBici,6,28319,111,31/08/2014,-3.69071883603107,40.45644223636230
2200PeatonBici,6,28331,111,31/08/2014,-3.68975521364114,40.45587335303500
2200PeatonBici,16,28734,4651,13/06/1995,-3.6245198295481,40.46263220289720
2200PeatonBici,16,28735,4651,13/06/1995,-3.62451946384206,40.4625342435526
2200PeatonBici,21,28751,1295,18/12/1991,-3.61657553941537,40.45956065423330
2200PeatonBici,16,28786,1509,10/12/1997,-3.61785689473934,40.45718625276410
2200PeatonBici,16,28787,1509,10/12/1997,-3.61796520329475,40.45706832212830
2200PeatonBici,16,28788,1267,21/05/1991,-3.61802143539066,40.45763495386500
2200PeatonBici,16,28789,1267,21/05/1991,-3.61794924513398,40.45760399700680
2200PeatonBici,16,28790,1267,21/05/1991,-3.61777862303875,40.45751963444350
2200PeatonBici,16,28791,1267,21/05/1991,-3.61769818108447,40.45748241234640
2200PeatonBici,16,28796,1267,21/05/1991,-3.61676381556398,40.45864829092040
2200PeatonBici,16,28799,1267,21/05/1991,-3.6171828659829,40.45873981108650
2200PeatonBici,16,28800,1267,21/05/1991,-3.61785578145203,40.45863238905970
2200PeatonBici,16,28801,1267,21/05/1991,-3.61788219275364,40.45860076294360
2200PeatonBici,16,28802,1267,21/05/1991,-3.61805989046935,40.45827268759130
2200PeatonBici,16,28803,1267,21/05/1991,-3.61810316957655,40.45823862404080
2200PeatonBici,16,28809,1335,28/08/1992,-3.62944761537427,40.46846739645550
2200PeatonBici,16,28810,1335,28/08/1992,-3.62940790097276,40.46858904689000
3200Bici,1,57567,28,,-3.69587001071377,40.41871688997060
2200PeatonBici,12,29070,231,17/06/1967,-3.71948167834053,40.37343197970990
2200PeatonBici,12,29071,231,17/06/1967,-3.71958312874587,40.37343481896840
2200PeatonBici,12,29072,231,17/06/1967,-3.71992962218261,40.37339264421380
2200PeatonBici,12,29073,231,17/06/1967,-3.72002570594117,40.37340493329560
2200PeatonBici,12,29084,821,28/09/2018,-3.71236721403144,40.37289184709320
2200PeatonBici,12,29085,821,28/09/2018,-3.71226192312924,40.37289304914530
2200PeatonBici,12,29088,1219,26/09/2018,-3.7106690713576,40.37271008421350
2200PeatonBici,12,29089,1219,26/09/2018,-3.71057026799956,40.37269748721410
2200PeatonBici,12,29096,1031,28/04/2021,-3.7050026213453,40.37143231705740
2200PeatonBici,12,29097,1031,06/10/1981,-3.70505510831786,40.37132847385950
2200PeatonBici,4,29148,162,09/02/1966,-3.68674044369572,40.43050967444080
3200Bici,1,57568,28,,-3.69573833083724,40.41879635440970
3100Bici,1,29357,510,25/05/1972,-3.71319660095818,40.42174404696120
2200PeatonBici,9,29371,100,27/02/1962,-3.71160459272259,40.42431030230430
2200PeatonBici,5,57780,4689,,-3.69024379485105,40.45090842152130
2200PeatonBici,15,29971,620,13/05/1974,-3.6470646683493,40.42692622300380
2200PeatonBici,15,29972,620,13/05/1974,-3.64710396100849,40.42683823195070
2200PeatonBici,15,29978,620,13/05/1974,-3.64740794942098,40.4268720076701
2200PeatonBici,15,29979,620,13/05/1974,-3.64765726699263,40.42694557929080
2200PeatonBici,15,29980,620,13/05/1974,-3.64770357477686,40.42695507535340
2200PeatonBici,15,30147,629,14/05/2025,-3.6513894141938,40.42583763892730
2200PeatonBici,15,30148,629,14/05/2025,-3.65133204484665,40.42587992505050
2200PeatonBici,10,30482,1997,04/05/2007,-3.73909023414704,40.41116703525050
2200PeatonBici,10,30483,1997,04/05/2007,-3.73896656850312,40.41116522734720
2200PeatonBici,11,30780,1841,09/09/2004,-3.733650834393,40.38738643275460
2200PeatonBici,11,30787,287,25/03/2015,-3.73201564809297,40.38841012314130
2200PeatonBici,2,30941,776,01/01/1978,-3.72029794908412,40.40389332560480
2200PeatonBici,2,30942,776,01/01/1978,-3.72046966796405,40.40381694726280
2200PeatonBici,2,30943,776,01/01/1978,-3.72060660550963,40.40390794176480
2200PeatonBici,2,30944,776,25/02/2019,-3.7207404268929,40.40406678457610
2200PeatonBici,2,30949,1875,15/11/2015,-3.7187941268319,40.40408766418510
2200PeatonBici,2,30950,1875,15/11/2015,-3.71885278045641,40.404081029939
2200PeatonBici,2,31068,529,11/10/1972,-3.71853196522957,40.41059021451270
2200PeatonBici,2,31069,529,11/10/1972,-3.71855639445556,40.41059651502190
2200PeatonBici,2,31189,1481,07/02/1997,-3.70008839035824,40.39481888492980
2200PeatonBici,2,31190,1481,07/02/1997,-3.70011836569345,40.39472146986580
2200PeatonBici,2,31197,413,05/08/1970,-3.69884382486712,40.3939196581019
2200PeatonBici,2,31200,413,05/08/1970,-3.69891651914953,40.39378707930220
2200PeatonBici,2,31233,342,17/02/1969,-3.69565071588432,40.39142873468310
2200PeatonBici,12,31433,1746,24/02/2003,-3.69526284459112,40.37532266139900
2200PeatonBici,12,31434,1746,07/07/2021,-3.69517869830614,40.3753583111287
2200PeatonBici,12,31435,1746,24/02/2003,-3.69467761283092,40.37546363216190
2200PeatonBici,12,31436,1746,07/07/2021,-3.69460884286813,40.37542169074530
2200PeatonBici,12,31507,1056,18/05/1982,-3.69658986219594,40.3671232233857
2200PeatonBici,12,31508,1056,18/05/1982,-3.69672315212127,40.36697570741830
2200PeatonBici,12,31509,1056,18/05/1982,-3.69672319245742,40.36695320236680
2200PeatonBici,12,31514,1644,01/08/2000,-3.69439427165299,40.36726227506350
2200PeatonBici,12,31515,1644,14/04/2021,-3.69438512249974,40.36720157356480
2200PeatonBici,12,31516,1644,01/08/2000,-3.69439160738479,40.36707225258820
2200PeatonBici,12,31517,1644,14/04/2021,-3.69438417953095,40.36703329089120
2200PeatonBici,13,31714,2078,16/06/2009,-3.66865215243979,40.38260387108050
2200PeatonBici,2,32144,543,04/12/1972,-3.68062916461865,40.39576468526360
2200PeatonBici,2,32145,543,04/12/1972,-3.68051982160661,40.39582504846580
2200PeatonBici,2,32146,543,04/12/1972,-3.68048424085115,40.39584738757590
2200PeatonBici,2,32147,543,04/12/1972,-3.68040709391937,40.39589894773590
2200PeatonBici,2,32148,543,04/12/1972,-3.68000342061182,40.39592954022750
2200PeatonBici,2,32150,543,04/12/1972,-3.67977225763711,40.39581024246020
2200PeatonBici,13,32324,1174,04/05/1989,-3.64965692535616,40.39462141153520
2200PeatonBici,13,32325,1174,04/05/1989,-3.64960771555568,40.39460128392210
2200PeatonBici,3,32522,106,23/04/2018,-3.67471024319675,40.40107333500930
2200PeatonBici,3,32523,106,23/04/2018,-3.67457994764266,40.40121616539940
2200PeatonBici,20,33166,1494,29/07/1997,-3.62664985989046,40.44754362522800
2200PeatonBici,20,33168,1494,29/07/1997,-3.62605421130895,40.44715003977810
2200PeatonBici,20,33170,1494,29/07/1997,-3.62587458241875,40.44720243704230
2200PeatonBici,20,33171,1494,29/07/1997,-3.62540430817283,40.447761619689
2200PeatonBici,15,33201,312,11/07/1968,-3.64041025915922,40.44140402126380
2200PeatonBici,15,33202,312,11/07/1968,-3.64048076392469,40.44138090524960
2200PeatonBici,15,33203,312,11/07/1968,-3.64059658377402,40.4412520944101
2200PeatonBici,15,33204,312,11/07/1968,-3.64066154021837,40.44122173775820
2200PeatonBici,6,33272,1617,07/06/2018,-3.69040117942725,40.44915907806960
2200PeatonBici,6,33291,59,23/02/2018,-3.69171170630396,40.44642971574840
2200PeatonBici,6,33292,59,23/02/2018,-3.69159513658393,40.44642859965560
2200PeatonBici,6,33293,59,16/03/2018,-3.69140258582894,40.44646386226990
2200PeatonBici,6,33294,59,16/03/2018,-3.69127406156011,40.44645663636910
2200PeatonBici,6,33295,59,16/03/2018,-3.69119353377019,40.4464534154297
2200PeatonBici,6,33296,59,16/03/2018,-3.69103851036731,40.44644526287020
2200PeatonBici,6,33297,59,05/03/2018,-3.69075120966204,40.44647587891280
2200PeatonBici,6,33298,59,01/01/1960,-3.69067654133981,40.44647097595740
2200PeatonBici,6,33597,110,05/09/2019,-3.69084778882381,40.45267964350930
2200PeatonBici,6,33598,110,05/09/2019,-3.69082143921745,40.45267818184080
2200PeatonBici,6,33599,110,30/12/1963,-3.69076624282266,40.45267518360610
2200PeatonBici,6,33600,110,30/12/1963,-3.69043510299808,40.45270515843390
2200PeatonBici,6,33601,110,30/12/1963,-3.69050864126371,40.45266056505060
2200PeatonBici,6,33602,110,30/12/1963,-3.69046235048082,40.45265827182570
2200PeatonBici,6,33609,110,30/12/1963,-3.69146012625778,40.45215674272800
2200PeatonBici,6,33610,110,05/09/2019,-3.69146463063489,40.45209490160680
2200PeatonBici,6,33611,110,30/12/1963,-3.69145715370699,40.45219202329150
2200PeatonBici,6,33612,110,05/09/2019,-3.69144316524968,40.4522568186801
2200PeatonBici,6,33615,110,30/12/1963,-3.69053538459558,40.45151518965760
2200PeatonBici,6,33616,110,30/12/1963,-3.69057211069222,40.45151732595630
2200PeatonBici,6,33617,110,30/12/1963,-3.69062154192257,40.45151995295500
2200PeatonBici,6,33618,110,30/12/1963,-3.69088219513514,40.45153591469490
2200PeatonBici,6,33619,110,05/09/2019,-3.69092769723197,40.45153857865470
2200PeatonBici,6,33620,110,05/09/2019,-3.69095674507066,40.45153968113370
2200PeatonBici,6,33621,110,05/09/2019,-3.69114880622464,40.45159128311190
2200PeatonBici,6,33622,110,05/09/2019,-3.69118577345314,40.45159383353780
2200PeatonBici,15,34102,398,14/05/1970,-3.64668704643124,40.43823520096770
2200PeatonBici,15,34103,398,14/05/1970,-3.64671245743096,40.43812424547790
2200PeatonBici,15,34136,532,28/10/1972,-3.64209439466325,40.44104606461860
2200PeatonBici,15,34137,532,28/10/1972,-3.64202061291767,40.4410066621605
2200PeatonBici,10,34481,2039,06/04/2021,-3.75756663941299,40.39871336669990
2200PeatonBici,10,34482,2039,13/12/2007,-3.75767007454031,40.39858259849520
3200Bici,14,34685,635,11/11/1974,-3.6578907075262,40.41077726986560
2200PeatonBici,17,34811,1766,13/02/2019,-3.70667458656976,40.34141476578570
2200PeatonBici,17,34813,1766,13/02/2019,-3.70653201658497,40.34145571148790
2200PeatonBici,17,34819,1764,11/11/2019,-3.70510333294412,40.34138952203620
2200PeatonBici,17,34823,1764,11/11/2019,-3.70496354780831,40.34104597056460
2200PeatonBici,17,34925,1765,07/08/2003,-3.69283334105085,40.34553256855660
2200PeatonBici,17,34926,1765,07/08/2003,-3.69309625784245,40.34555730756580
2200PeatonBici,17,34984,769,15/06/2016,-3.70469693916644,40.35052182743280
2200PeatonBici,17,34985,769,15/06/2016,-3.70443286085522,40.35047911591890
2200PeatonBici,17,35037,783,01/01/1978,-3.69374759675507,40.35136645127130
2200PeatonBici,17,35038,783,01/01/1978,-3.69373774172705,40.35132893177420
2200PeatonBici,17,35039,783,01/01/1978,-3.69373266372415,40.35123732602700
2200PeatonBici,17,35040,783,01/01/1978,-3.69375510647307,40.35116161823810
2200PeatonBici,17,35147,396,15/01/1970,-3.69374400838925,40.36102206030090
2200PeatonBici,17,35148,396,06/07/2021,-3.69373799867603,40.36091719866210
2200PeatonBici,17,35161,396,15/01/1970,-3.69384764649439,40.36150446169000
2200PeatonBici,17,35162,396,15/01/1970,-3.69384415270087,40.36145180279000
2200PeatonBici,17,35197,1778,22/02/2019,-3.68359664001157,40.35507151473380
2200PeatonBici,17,35198,1778,22/02/2019,-3.68353549861915,40.35505528300550
2200PeatonBici,12,35231,1918,16/12/2005,-3.69806452066042,40.36509465413900
2200PeatonBici,12,35232,1918,16/12/2005,-3.69807121931932,40.36505308357800
2200PeatonBici,17,35235,1057,18/12/2018,-3.69997615779447,40.36256255870060
2200PeatonBici,17,35236,1057,26/05/1982,-3.69998828998465,40.36254245708230
2200PeatonBici,17,35241,4718,18/12/2018,-3.69948097446724,40.36333566038920
2200PeatonBici,17,35242,4718,18/12/2018,-3.69949390932052,40.36331398900840
3200Bici,14,35261,676,20/10/1975,-3.64601526356605,40.40835884166580
2200PeatonBici,14,35263,676,20/10/1975,-3.64609252986716,40.40812037237390
2200PeatonBici,14,35270,675,20/10/1975,-3.64759290585212,40.40903291955100
2200PeatonBici,14,35274,675,20/10/1975,-3.64776208877151,40.40873043709950
2200PeatonBici,14,35279,570,23/05/1973,-3.64970316521213,40.40975717557610
2200PeatonBici,14,35281,642,02/12/1974,-3.65243151430841,40.41055487023420
2200PeatonBici,14,35285,642,02/12/1974,-3.65246703789385,40.410194387251
2200PeatonBici,14,35292,599,26/10/1973,-3.6557169714838,40.41041002397560
2200PeatonBici,14,35294,599,26/10/1973,-3.65505307549126,40.41079730713660
2200PeatonBici,14,35296,599,26/10/1973,-3.65527475982872,40.4109848763651
2200PeatonBici,14,35307,635,11/11/1974,-3.65793350419719,40.41075968396520
2200PeatonBici,14,35308,635,11/11/1974,-3.65793313927554,40.41066219111280
2200PeatonBici,14,35309,635,11/11/1974,-3.65793249518384,40.41062761278680
2200PeatonBici,14,35310,635,11/11/1974,-3.65793158621489,40.41052916167620
2200PeatonBici,3,35417,144,17/11/2015,-3.67081211693801,40.40668661685670
2200PeatonBici,3,35432,144,18/11/2015,-3.67032374378856,40.40608143821780
2200PeatonBici,3,35435,144,18/11/2015,-3.67053239978541,40.40618582266020
2200PeatonBici,3,35449,303,25/05/1968,-3.67230996933167,40.40432911334850
2200PeatonBici,3,35450,303,25/05/1968,-3.67208341003501,40.40442384807290
2200PeatonBici,3,35451,303,25/05/1968,-3.67201859365087,40.40438962902790
2200PeatonBici,3,35452,303,25/05/1968,-3.67197066948819,40.40436556872740
2200PeatonBici,3,35453,303,13/01/2015,-3.67190553669041,40.40432918920440
2200PeatonBici,3,35454,303,25/05/1968,-3.67195454560693,40.40416012575580
2200PeatonBici,3,35455,303,25/05/1968,-3.67200870093885,40.40410094825460
2200PeatonBici,3,35512,318,13/01/2015,-3.67287464734706,40.40314558064180
2200PeatonBici,3,35513,318,13/01/2015,-3.67288718579129,40.40313147033340
2200PeatonBici,9,35830,387,09/01/2020,-3.72956940704154,40.45624603025440
2200PeatonBici,9,35831,387,09/01/2020,-3.72952710914509,40.45626633493090
2200PeatonBici,9,35832,387,23/12/2024,-3.72939965814741,40.45627339031990
2200PeatonBici,9,35833,387,09/01/2020,-3.72933355501682,40.4562613661202
2200PeatonBici,9,35846,1439,24/12/2019,-3.7273826976305,40.44586948987310
2200PeatonBici,9,35847,1439,24/12/2019,-3.72742251279151,40.445951830898
2200PeatonBici,9,35869,195,01/10/1966,-3.72588387590808,40.43983786215540
2200PeatonBici,16,36131,1906,17/10/2005,-3.65824421576322,40.50065779263770
2200PeatonBici,16,36132,1906,17/10/2005,-3.65827905909676,40.50069241634030
2200PeatonBici,16,36133,1906,17/10/2005,-3.65828478216497,40.5008310145216
2200PeatonBici,16,36134,1906,17/10/2005,-3.65831473601651,40.5008607070925
2200PeatonBici,16,36135,1906,17/10/2005,-3.65923796428375,40.50018333459370
2200PeatonBici,16,36136,1906,17/10/2005,-3.65919534656642,40.50015495634010
2200PeatonBici,16,36137,1906,17/10/2005,-3.65912486021753,40.50001176607760
2200PeatonBici,16,36138,1906,17/10/2005,-3.65909132041858,40.49998449957200
2200PeatonBici,16,36139,1906,17/10/2005,-3.65815637564501,40.50016697095410
2200PeatonBici,16,36140,1906,17/10/2005,-3.65822019506347,40.50010999240950
2200PeatonBici,16,36141,1906,17/10/2005,-3.65839025087299,40.50010025674740
2200PeatonBici,16,36142,1906,17/10/2005,-3.65845949679133,40.50003901307290
2200PeatonBici,16,36151,1931,01/03/2006,-3.65474051026301,40.49769355614450
2200PeatonBici,16,36152,1931,01/03/2006,-3.65467208768221,40.49775430091040
2200PeatonBici,16,36153,1931,01/03/2006,-3.65460590335812,40.49781758881190
2200PeatonBici,16,36154,1931,01/03/2006,-3.65451356330184,40.49790333700030
2200PeatonBici,16,36159,1931,01/03/2006,-3.6543812877813,40.49695094448760
2200PeatonBici,16,36160,1931,01/03/2006,-3.65442071939758,40.49697567395180
2200PeatonBici,16,36161,1931,01/03/2006,-3.65447048548356,40.49710948226930
2200PeatonBici,16,36162,1931,01/03/2006,-3.65453195097265,40.4971479607679
2200PeatonBici,16,36163,1931,01/03/2006,-3.65349568279139,40.49722384684840
2200PeatonBici,16,36164,1931,01/03/2006,-3.65355894242548,40.49716428720110
2200PeatonBici,16,36165,1931,01/03/2006,-3.65363280695975,40.4970972953861
2200PeatonBici,16,36166,1931,01/03/2006,-3.65369926867313,40.49703561730290
2200PeatonBici,16,36167,1936,08/03/2006,-3.65789462900727,40.49464071573730
2200PeatonBici,16,36168,1936,08/03/2006,-3.65786230385051,40.49467086572730
2200PeatonBici,16,36169,1936,08/03/2006,-3.65768919467523,40.49471045386500
2200PeatonBici,16,36170,1936,08/03/2006,-3.65765105769343,40.49474418337730
2200PeatonBici,16,36171,1936,08/03/2006,-3.65699514934989,40.49484181995010
2200PeatonBici,16,36172,1936,08/03/2006,-3.65695508536903,40.49481699857440
2200PeatonBici,16,36173,1936,08/03/2006,-3.65690821515751,40.49467689119050
2200PeatonBici,16,36174,1936,08/03/2006,-3.65686447500425,40.49464825849910
2200PeatonBici,16,36175,1932,01/03/2006,-3.6504782286066,40.49500069119430
2200PeatonBici,16,36176,1932,01/03/2006,-3.65041807520134,40.49506177934550
2200PeatonBici,16,36177,1932,01/03/2006,-3.65041594566447,40.49517910084220
2200PeatonBici,16,36178,1932,01/03/2006,-3.65035572323533,40.49523977143450
2200PeatonBici,16,36179,1932,01/03/2006,-3.65011350217513,40.49404046423090
2200PeatonBici,16,36180,1932,01/03/2006,-3.65019474260035,40.49408689680540
2200PeatonBici,16,36181,1932,01/03/2006,-3.65033118575895,40.49410013925010
2200PeatonBici,16,36182,1932,01/03/2006,-3.65041127942689,40.49414689638890
2200PeatonBici,16,36183,1932,01/03/2006,-3.64889744065777,40.49428232976680
2200PeatonBici,16,36184,1932,01/03/2006,-3.64896186494096,40.49422894618580
2200PeatonBici,16,36185,1932,01/03/2006,-3.64898005254026,40.49411666358370
2200PeatonBici,16,36186,1932,01/03/2006,-3.64904915683894,40.49406093531330
2200PeatonBici,16,36187,1936,08/03/2006,-3.65777526835481,40.49415246718970
2200PeatonBici,16,36188,1936,08/03/2006,-3.65771572504525,40.49411486153850
2200PeatonBici,16,36189,1936,08/03/2006,-3.65767004678291,40.49397856718550
2200PeatonBici,16,36190,1936,08/03/2006,-3.65762774369877,40.49395000120890
2200PeatonBici,16,36195,2032,30/04/2025,-3.64780169504189,40.49304571886660
2200PeatonBici,16,36196,2032,30/04/2025,-3.64790949042176,40.49298896009530
2200PeatonBici,16,36201,1933,01/03/2006,-3.66023726849801,40.49184823563460
2200PeatonBici,16,36202,1933,01/03/2006,-3.66020212479399,40.49182587427770
2200PeatonBici,16,36203,1933,01/03/2006,-3.66015018902332,40.49168649032610
2200PeatonBici,16,36204,1933,01/03/2006,-3.66010822126126,40.4916600550486
2200PeatonBici,16,36217,1933,01/03/2006,-3.65996870929836,40.49115620427020
2200PeatonBici,16,36218,1933,01/03/2006,-3.66003144111408,40.49109608966170
2200PeatonBici,16,36219,1933,01/03/2006,-3.66019440419728,40.49108302753880
2200PeatonBici,16,36220,1933,01/03/2006,-3.66025943816477,40.49102301445340
2200PeatonBici,16,36271,1930,01/03/2006,-3.65206294233447,40.48667363315490
2200PeatonBici,16,36272,1930,01/03/2006,-3.65202416882933,40.48666278279470
2200PeatonBici,16,36527,1307,27/02/1992,-3.63890318733028,40.47608260277230
2200PeatonBici,16,36528,1307,27/02/1992,-3.63882366391455,40.47606048038680
2200PeatonBici,13,31715,2078,16/06/2009,-3.66867728979573,40.38263488350540
2200PeatonBici,13,32312,1144,18/05/1987,-3.64040247612583,40.39414940404850
2200PeatonBici,13,32313,1144,18/05/1987,-3.64029258818045,40.39410360485770
2200PeatonBici,13,32314,1144,18/05/1987,-3.64018808672483,40.39412419089490
2200PeatonBici,13,32315,1144,18/05/1987,-3.64006180789268,40.39411032153460
2200PeatonBici,15,36847,254,27/10/1967,-3.65790083839764,40.43472885209400
2200PeatonBici,15,36851,254,27/10/1967,-3.65815454994768,40.43502447029330
2200PeatonBici,15,36863,488,24/01/1972,-3.65643826015612,40.43460712710600
2200PeatonBici,15,36864,488,24/01/1972,-3.65641298669545,40.43471873284840
2200PeatonBici,15,36901,479,29/11/1971,-3.64978867466273,40.43658837970760
2200PeatonBici,15,36902,479,29/11/1971,-3.64978262838335,40.43664593827860
2200PeatonBici,15,36907,479,29/11/1971,-3.64976163926883,40.43645222448960
2200PeatonBici,15,36908,479,29/11/1971,-3.64985815589721,40.43647549545710
2200PeatonBici,15,37021,664,27/05/1975,-3.63701059729119,40.43687135663190
2200PeatonBici,15,37027,659,16/05/1975,-3.63654070900086,40.43623866093020
2200PeatonBici,15,37029,659,16/05/1975,-3.63657892390333,40.43611242450980
2200PeatonBici,15,37030,659,16/05/1975,-3.63665803481132,40.43608013286620
2200PeatonBici,15,37031,659,16/05/1975,-3.63662591765334,40.43587664094520
2200PeatonBici,15,37032,659,16/05/1975,-3.63669833699652,40.43583994470480
2200PeatonBici,15,37034,659,16/05/1975,-3.63670527160011,40.43565790592470
2200PeatonBici,15,37040,512,26/05/1972,-3.63588935834459,40.43454062994850
2200PeatonBici,15,37042,512,26/05/1972,-3.63543791592437,40.43476234043030
2200PeatonBici,15,37064,655,14/05/1975,-3.63464736386038,40.43282718288500
2200PeatonBici,15,37071,656,15/05/1975,-3.63322852532007,40.43095505651270
2200PeatonBici,15,37077,656,15/05/1975,-3.63289238915338,40.43118758417190
2200PeatonBici,7,37263,251,13/04/2017,-3.69794659374901,40.43243660920040
2200PeatonBici,7,37264,251,27/04/2017,-3.69782732672568,40.43233409853350
2200PeatonBici,7,37276,1236,14/04/2017,-3.6982394164439,40.43349870976630
2200PeatonBici,7,37285,476,10/06/2017,-3.69904672460154,40.43480164336120
2200PeatonBici,7,37286,476,10/06/2017,-3.69909774517505,40.43491719301360
2200PeatonBici,7,53231,480,30/11/1971,-3.69924574989066,40.43579561591310
2200PeatonBici,7,37382,247,08/05/2017,-3.69963545981874,40.43676136923190
2200PeatonBici,14,37639,1747,30/04/2003,-3.6254382539887,40.40644187088980
2200PeatonBici,14,37640,1747,30/04/2003,-3.62543821314994,40.40627126932610
2200PeatonBici,18,37822,1793,23/06/2004,-3.61368685664965,40.37966681452440
2200PeatonBici,18,37823,1793,23/06/2004,-3.61348804300647,40.37964725439730
2200PeatonBici,18,37942,1796,23/06/2004,-3.60692175491986,40.37740443171450
2200PeatonBici,18,37943,1796,23/06/2004,-3.60696676590885,40.37733974697280
2200PeatonBici,18,37944,1796,23/06/2004,-3.60699591530458,40.37729419848190
2200PeatonBici,18,37945,1796,23/06/2004,-3.60704170605075,40.37722754549370
2200PeatonBici,4,37962,13,07/05/2014,-3.6877048217386,40.4254532208092
2200PeatonBici,4,38042,19,01/01/1960,-3.67977753943223,40.42135723280190
2200PeatonBici,4,38043,19,01/01/1960,-3.67997122382791,40.42132617761340
2200PeatonBici,4,38060,2226,01/01/1960,-3.67891524600291,40.42156157976490
2200PeatonBici,4,38061,2226,01/01/1960,-3.67895890747127,40.42156312266640
2200PeatonBici,4,38064,871,01/01/1978,-3.6775227741673,40.42148834070890
2200PeatonBici,4,38065,871,01/01/1978,-3.67754585602954,40.42148964829440
2200PeatonBici,4,38070,179,11/06/1966,-3.6759499675632,40.42139839222740
2200PeatonBici,4,38071,179,11/06/1966,-3.67607806799035,40.42139941458230
2200PeatonBici,4,38363,1216,01/07/2015,-3.66263703127014,40.42115540785160
2200PeatonBici,4,38364,1216,14/07/2015,-3.66250436119634,40.42118212496680
2200PeatonBici,4,38373,1900,30/06/2015,-3.66143122761091,40.42124692092130
2200PeatonBici,4,38374,1900,30/06/2015,-3.66132148406117,40.42125022261620
2200PeatonBici,15,38375,1019,07/09/1981,-3.65563440650219,40.42088747776470
