fecha,totalUsoAlDia,horasTotalesDeUso,horasTtotalesDeServicio,horasTotalesDeDisponibilidad,bicicletasMediasDisponibilidad,usoPorAbandonadosOcasionales,usoPorAbandonadosAnuales
2021-12-01T00:00:00Z,225.33,65942.67,66168.0,2757.0,528,0,528
2021-01-13T00:00:00Z,330.37,65837.63,66168.0,2757.0,788,4,792
2021-01-14T00:00:00Z,580.78,65587.22,66168.0,2757.0,1129,3,1132
2021-01-15T00:00:00Z,918.77,65249.23,66168.0,2757.0,1775,0,1775
2021-01-16T00:00:00Z,1003.67,65164.33,66168.0,2757.0,214,5,2145
2021-01-17T00:00:00Z,1195.74,64972.26,66168.0,2757.0,2238,10,2248
2021-01-18T00:00:00Z,1539.99,64628.01,66168.0,2757.0,3101,2,3103
2021-01-19T00:00:00Z,1583.33,64584.67,66168.0,2757.0,3494,1,3495
2021-01-20T00:00:00Z,1404.42,64763.58,66168.0,2757.0,2696,2,2698
2021-01-21T00:00:00Z,1750.22,64417.78,66168.0,2757.0,3775,6,3781
2021-01-22T00:00:00Z,2079.81,64088.19,66168.0,2757.0,5436,5,5441
2021-01-23T00:00:00Z,1862.79,64305.21,66168.0,2757.0,3987,7,3994
2021-01-24T00:00:00Z,2310.27,63857.73,66168.0,2757.0,4898,8,4906
2021-01-25T00:00:00Z,2452.62,63715.38,66168.0,2757.0,6012,2,6014
2021-01-26T00:00:00Z,2964.14,63203.86,66168.0,2757.0,7378,7,7385
2021-01-27T00:00:00Z,3307.35,62860.65,66168.0,2757.0,8274,10,8284
2021-01-28T00:00:00Z,3364.7,62803.3,66168.0,2757.0,7749,7,7756
2021-01-29T00:00:00Z,3358.15,62809.85,66168.0,2757.0,8519,16,8535
2021-01-30T00:00:00Z,3112.75,63055.25,66168.0,2757.0,6863,24,6887
2021-01-31T00:00:00Z,2723.94,63444.06,66168.0,2757.0,5431,22,5453
2021-01-02T00:00:00Z,3132.5,63035.5,66168.0,2757.0,803,9,8039
2021-02-02T00:00:00Z,3125.5,63042.5,66168.0,2757.0,8285,2,8287
2021-03-02T00:00:00Z,3255.29,62912.71,66168.0,2757.0,8214,3,8217
2021-04-02T00:00:00Z,3296.88,67623.12,70920.0,2955.0,892,8,8928
2021-05-02T00:00:00Z,3748.25,67387.75,71136.0,2964.0,9368,17,9385
2021-06-02T00:00:00Z,2401.9,68734.1,71136.0,2964.0,5741,17,5758
2021-07-02T00:00:00Z,2904.24,68231.76,71136.0,2964.0,6432,36,6468
2021-08-02T00:00:00Z,2392.61,68743.39,71136.0,2964.0,6736,7,6743
2021-09-02T00:00:00Z,1742.28,69393.72,71136.0,2964.0,4424,5,4429
2021-10-02T00:00:00Z,3309.25,67826.75,71136.0,2964.0,9141,9,915
2021-11-02T00:00:00Z,3199.15,67936.85,71136.0,2964.0,8683,11,8694
2021-12-02T00:00:00Z,3880.32,67255.68,71136.0,2964.0,10107,21,10128
2021-02-13T00:00:00Z,4000.5,67135.5,71136.0,2964.0,9414,63,9477
2021-02-14T00:00:00Z,4026.23,67109.77,71136.0,2964.0,8326,54,838
2021-02-15T00:00:00Z,3503.67,67632.33,71136.0,2964.0,9527,22,9549
2021-02-16T00:00:00Z,3787.87,67348.13,71136.0,2964.0,102,31,10231
2021-02-17T00:00:00Z,3550.2,67585.8,71136.0,2964.0,10726,10,10736
2021-02-18T00:00:00Z,3762.11,67373.89,71136.0,2964.0,1146,25,11485
2021-02-19T00:00:00Z,4375.73,66760.27,71136.0,2964.0,1208,32,12112
2021-02-20T00:00:00Z,4129.42,67006.58,71136.0,2964.0,10296,95,10391
2021-02-21T00:00:00Z,2185.11,68950.89,71136.0,2964.0,4544,18,4562
2021-02-22T00:00:00Z,2977.97,68158.03,71136.0,2964.0,8994,26,902
2021-02-23T00:00:00Z,3640.91,67495.09,71136.0,2964.0,10934,31,10965
2021-02-24T00:00:00Z,3578.52,67557.48,71136.0,2964.0,11189,9,11198
2021-02-25T00:00:00Z,3805.78,67330.22,71136.0,2964.0,11516,19,11535
2021-02-26T00:00:00Z,4370.6,66765.4,71136.0,2964.0,12734,39,12773
2021-02-27T00:00:00Z,4496.66,66639.34,71136.0,2964.0,11009,99,11108
2021-02-28T00:00:00Z,3680.6,67455.4,71136.0,2964.0,8494,69,8563
2021-01-03T00:00:00Z,3063.22,68072.78,71136.0,2964.0,9234,15,9249
2021-02-03T00:00:00Z,3562.32,67573.68,71136.0,2964.0,11298,46,11344
2021-03-03T00:00:00Z,3764.82,67371.18,71136.0,2964.0,11926,47,11973
2021-04-03T00:00:00Z,3739.38,67396.62,71136.0,2964.0,12057,38,12095
2021-05-03T00:00:00Z,4294.82,66841.18,71136.0,2964.0,12844,15,12859
2021-06-03T00:00:00Z,4021.2,67114.8,71136.0,2964.0,10604,92,10696
2021-07-03T00:00:00Z,3121.55,68014.45,71136.0,2964.0,7657,52,7709
2021-08-03T00:00:00Z,2694.09,68441.91,71136.0,2964.0,8122,10,8132
2021-09-03T00:00:00Z,3667.61,67468.39,71136.0,2964.0,11733,27,1176
2021-10-03T00:00:00Z,4027.32,67108.68,71136.0,2964.0,12034,48,12082
2021-11-03T00:00:00Z,4068.62,67067.38,71136.0,2964.0,12972,30,13002
2021-12-03T00:00:00Z,4525.22,66610.78,71136.0,2964.0,13534,47,13581
2021-03-13T00:00:00Z,4136.88,66999.12,71136.0,2964.0,10868,119,10987
2021-03-14T00:00:00Z,3925.23,67210.77,71136.0,2964.0,9098,159,9257
2021-03-15T00:00:00Z,3687.24,67448.76,71136.0,2964.0,11262,25,11287
2021-03-16T00:00:00Z,3991.84,67144.16,71136.0,2964.0,12175,69,12244
2021-03-17T00:00:00Z,4051.07,67084.93,71136.0,2964.0,12519,60,12579
2021-03-18T00:00:00Z,4157.86,66978.14,71136.0,2964.0,1243,30,1246
2021-03-19T00:00:00Z,3127.68,68008.32,71136.0,2964.0,8139,39,8178
2021-03-20T00:00:00Z,3223.55,67912.45,71136.0,2964.0,8985,71,9056
2021-03-21T00:00:00Z,3442.32,67693.68,71136.0,2964.0,8457,82,8539
2021-03-22T00:00:00Z,3589.85,67546.15,71136.0,2964.0,11208,50,11258
2021-03-23T00:00:00Z,4071.05,67064.95,71136.0,2964.0,12706,39,12745
2021-03-24T00:00:00Z,4072.76,67063.24,71136.0,2964.0,13126,16,13142
2021-03-25T00:00:00Z,4159.25,66976.75,71136.0,2964.0,13141,35,13176
2021-03-26T00:00:00Z,4166.75,66969.25,71136.0,2964.0,12701,56,12757
2021-03-27T00:00:00Z,3667.58,67468.42,71136.0,2964.0,9902,134,10036
2021-03-28T00:00:00Z,3611.82,64560.18,68172.0,2964.0,9045,123,9168
2021-03-29T00:00:00Z,3530.61,67605.39,71136.0,2964.0,10479,88,10567
2021-03-30T00:00:00Z,3732.2,67403.8,71136.0,2964.0,11303,82,11385
2021-03-31T00:00:00Z,4063.92,67072.08,71136.0,2964.0,12106,127,12233
2021-01-04T00:00:00Z,3625.43,67510.57,71136.0,2964.0,9516,104,962
2021-02-04T00:00:00Z,1945.73,69190.27,71136.0,2964.0,5505,50,5555
2021-03-04T00:00:00Z,3064.0,68072.0,71136.0,2964.0,8637,133,877
2021-04-04T00:00:00Z,3878.84,67257.16,71136.0,2964.0,9612,188,98
2021-05-04T00:00:00Z,3726.77,67409.23,71136.0,2964.0,11681,128,11809
2021-06-04T00:00:00Z,4350.75,66785.25,71136.0,2964.0,13782,68,1385
2021-07-04T00:00:00Z,4315.63,66820.37,71136.0,2964.0,13637,37,13674
2021-08-04T00:00:00Z,4234.36,66901.64,71136.0,2964.0,13441,65,13506
2021-09-04T00:00:00Z,3294.77,67841.23,71136.0,2964.0,9913,16,9929
2021-10-04T00:00:00Z,3532.22,67603.78,71136.0,2964.0,9852,88,994
2021-11-04T00:00:00Z,2568.58,68567.42,71136.0,2964.0,6872,54,6926
2021-12-04T00:00:00Z,3597.03,67538.97,71136.0,2964.0,11872,22,11894
2021-04-13T00:00:00Z,3296.26,67839.74,71136.0,2964.0,10435,15,1045
2021-04-14T00:00:00Z,4067.47,67068.53,71136.0,2964.0,133,30,1333
2021-04-15T00:00:00Z,3858.2,67277.8,71136.0,2964.0,12608,32,1264
2021-04-16T00:00:00Z,4411.2,66724.8,71136.0,2964.0,14194,65,14259
2021-04-17T00:00:00Z,4221.68,66914.32,71136.0,2964.0,11235,137,11372
2021-04-18T00:00:00Z,3771.98,67364.02,71136.0,2964.0,945,107,9557
2021-04-19T00:00:00Z,3619.33,67516.67,71136.0,2964.0,11579,28,11607
2021-04-20T00:00:00Z,3962.37,67173.63,71136.0,2964.0,12466,36,12502
2021-04-21T00:00:00Z,3845.17,67290.83,71136.0,2964.0,1325,41,13291
2021-04-22T00:00:00Z,2816.21,68319.79,71136.0,2964.0,9284,47,9331
2021-04-23T00:00:00Z,4278.02,66857.98,71136.0,2964.0,13713,63,13776
2021-04-24T00:00:00Z,3103.91,68032.09,71136.0,2964.0,9026,68,9094
2021-04-25T00:00:00Z,1182.37,69953.63,71136.0,2964.0,2648,10,2658
2021-04-26T00:00:00Z,3164.33,67971.67,71136.0,2964.0,10301,34,10335
2021-04-27T00:00:00Z,3383.18,67752.82,71136.0,2964.0,1086,22,10882
2021-04-28T00:00:00Z,3621.4,67514.6,71136.0,2964.0,12028,24,12052
2021-04-29T00:00:00Z,3785.2,67350.8,71136.0,2964.0,12327,18,12345
2021-04-30T00:00:00Z,4108.83,67027.17,71136.0,2964.0,13377,37,13414
2021-01-05T00:00:00Z,3490.07,67645.93,71136.0,2964.0,9205,90,9295
2021-02-05T00:00:00Z,3629.29,67506.71,71136.0,2964.0,941,110,952
2021-03-05T00:00:00Z,3201.45,67934.55,71136.0,2964.0,8092,59,8151
2021-04-05T00:00:00Z,4065.1,67070.9,71136.0,2964.0,13322,16,13338
2021-05-05T00:00:00Z,4616.78,66519.22,71136.0,2964.0,14623,36,14659
2021-06-05T00:00:00Z,4822.95,66313.05,71136.0,2964.0,15174,54,15228
2021-07-05T00:00:00Z,5238.94,65897.06,71136.0,2964.0,16161,60,16221
2021-08-05T00:00:00Z,4295.3,66840.7,71136.0,2964.0,11997,168,12165
2021-09-05T00:00:00Z,2466.25,68669.75,71136.0,2964.0,6687,52,6739
2021-10-05T00:00:00Z,3617.55,67518.45,71136.0,2964.0,11661,37,11698
2021-11-05T00:00:00Z,4075.63,67060.37,71136.0,2964.0,1334,46,13386
2021-12-05T00:00:00Z,4098.88,67037.12,71136.0,2964.0,13623,44,13667
2021-05-13T00:00:00Z,4340.8,66795.2,71136.0,2964.0,13954,96,1405
2021-05-14T00:00:00Z,4562.9,66573.1,71136.0,2964.0,14135,106,14241
2021-05-15T00:00:00Z,4188.2,66947.8,71136.0,2964.0,10974,191,11165
2021-05-16T00:00:00Z,3862.5,67273.5,71136.0,2964.0,10339,148,10487
2021-05-17T00:00:00Z,4008.65,67127.35,71136.0,2964.0,13236,46,13282
2021-05-18T00:00:00Z,4676.2,66459.8,71136.0,2964.0,14918,68,14986
2021-05-19T00:00:00Z,4085.52,67050.48,71136.0,2964.0,13822,63,13885
2021-05-20T00:00:00Z,4819.79,66316.21,71136.0,2964.0,1542,68,15488
2021-05-21T00:00:00Z,4894.05,66241.95,71136.0,2964.0,15053,59,15112
2021-05-22T00:00:00Z,3862.41,67273.59,71136.0,2964.0,11115,98,11213
2021-05-23T00:00:00Z,2970.38,68165.62,71136.0,2964.0,8472,107,8579
2021-05-24T00:00:00Z,4007.45,67128.55,71136.0,2964.0,12933,44,12977
2021-05-25T00:00:00Z,4522.92,66613.08,71136.0,2964.0,14768,34,14802
2021-05-26T00:00:00Z,4709.35,66426.65,71136.0,2964.0,15218,50,15268
2021-05-27T00:00:00Z,4775.87,66360.13,71136.0,2964.0,15497,30,15527
2021-05-28T00:00:00Z,4504.52,66631.48,71136.0,2964.0,14177,47,14224
2021-05-29T00:00:00Z,4292.83,66843.17,71136.0,2964.0,11977,133,1211
2021-05-30T00:00:00Z,3986.25,67149.75,71136.0,2964.0,11016,117,11133
2021-05-31T00:00:00Z,4128.18,67007.82,71136.0,2964.0,13133,44,13177
2021-01-06T00:00:00Z,4345.42,66790.58,71136.0,2964.0,14061,33,14094
2021-02-06T00:00:00Z,4739.59,66396.41,71136.0,2964.0,15582,31,15613
2021-03-06T00:00:00Z,5171.52,65964.48,71136.0,2964.0,16487,80,16567
2021-04-06T00:00:00Z,4943.23,65686.93,70630.16,2942.92,15312,63,15375
2021-05-06T00:00:00Z,3198.19,67258.4,70456.59,2935.69,8995,59,9054
2021-06-06T00:00:00Z,3588.67,67289.68,70878.35,2953.26,9693,108,9801
2021-07-06T00:00:00Z,4212.95,66316.37,70529.32,2938.72,13994,59,14053
2021-08-06T00:00:00Z,4806.36,64264.98,69071.34,2877.97,15532,34,15566
2021-09-06T00:00:00Z,5265.29,63319.94,68585.23,2857.72,16228,55,16283
2021-10-06T00:00:00Z,5409.35,61255.54,66664.89,2777.7,16775,63,16838
2021-11-06T00:00:00Z,4862.8,61228.08,66090.88,2753.79,1441,54,14464
2021-12-06T00:00:00Z,4076.93,60002.35,64079.28,2669.97,11279,104,11383
2021-06-13T00:00:00Z,3796.26,59737.21,63533.47,2647.23,10492,89,10581
2021-06-14T00:00:00Z,4434.69,59788.6,64223.29,2675.97,14161,49,1421
2021-06-15T00:00:00Z,5146.0,57605.64,62751.64,2614.65,15845,43,15888
2021-06-16T00:00:00Z,4510.95,58676.92,63187.87,2632.83,13819,69,13888
2021-06-17T00:00:00Z,3436.31,59466.45,62902.76,2620.95,1079,37,10827
2021-06-18T00:00:00Z,4494.95,57961.06,62456.01,2602.33,13816,52,13868
2021-06-19T00:00:00Z,4056.42,58448.45,62504.87,2604.37,11018,102,1112
2021-06-20T00:00:00Z,3068.0,59191.91,62259.91,2594.16,8418,92,851
2021-06-21T00:00:00Z,4459.29,58560.95,63020.24,2625.84,13437,39,13476
2021-06-22T00:00:00Z,3977.42,58616.89,62594.31,2608.1,12253,38,12291
2021-06-23T00:00:00Z,4686.36,58772.32,63458.68,2644.11,14665,58,14723
2021-06-24T00:00:00Z,4955.69,56987.79,61943.48,2580.98,15052,69,15121
2021-06-25T00:00:00Z,4989.2,55471.57,60460.77,2519.2,14423,84,14507
2021-06-26T00:00:00Z,3998.36,55110.37,59108.73,2462.86,10955,138,11093
2021-06-27T00:00:00Z,3587.58,54593.91,58181.49,2424.23,9384,133,9517
2021-06-28T00:00:00Z,4443.88,54206.82,58650.7,2443.78,13043,90,13133
2021-06-29T00:00:00Z,4768.83,52728.24,57497.07,2395.71,14072,67,14139
2021-06-30T00:00:00Z,4840.85,51309.14,56149.99,2339.58,1473,65,14795
2021-01-07T00:00:00Z,4804.58,50234.69,55039.27,2293.3,15014,63,15077
2021-02-07T00:00:00Z,4631.52,50182.97,54814.49,2283.94,13589,40,13629
2021-03-07T00:00:00Z,3812.95,50277.34,54090.29,2253.76,1032,76,10396
2021-04-07T00:00:00Z,3588.74,49111.92,52700.66,2195.86,9035,83,9118
2021-05-07T00:00:00Z,4371.28,47099.94,51471.22,2144.63,12772,65,12837
2021-06-07T00:00:00Z,3391.92,47515.87,50907.79,2121.16,10214,22,10236
2021-07-07T00:00:00Z,4650.98,47020.47,51671.45,2152.98,13745,59,13804
2021-08-07T00:00:00Z,4368.14,45992.12,50360.26,2098.34,13145,48,13193
2021-09-07T00:00:00Z,4306.28,44755.37,49061.65,2044.24,12148,55,12203
2021-10-07T00:00:00Z,3209.22,45264.91,48474.13,2019.76,8717,80,8797
2021-11-07T00:00:00Z,2950.92,45263.97,48214.89,2008.95,7396,56,7452
2021-12-07T00:00:00Z,3792.27,44081.1,47873.37,1994.72,11505,33,11538
2021-07-13T00:00:00Z,3942.35,43686.29,47628.64,1984.53,11903,38,11941
2021-07-14T00:00:00Z,4106.4,43073.83,47180.23,1965.84,12574,52,12626
2021-07-15T00:00:00Z,4224.95,41889.33,46114.28,1921.43,12232,39,12271
2021-07-16T00:00:00Z,3721.42,42316.67,46038.09,1918.25,1084,46,10886
2021-07-17T00:00:00Z,2963.25,42919.37,45882.62,1911.78,7715,56,7771
2021-07-18T00:00:00Z,2657.05,43368.92,46025.97,1917.75,7088,48,7136
2021-07-19T00:00:00Z,3565.91,42273.69,45839.6,1909.98,1028,45,10325
2021-07-20T00:00:00Z,3784.07,41040.08,44824.15,1867.67,11224,41,11265
2021-07-21T00:00:00Z,3806.45,40627.86,44434.31,1851.43,11356,38,11394
2021-07-22T00:00:00Z,3712.15,38750.44,42462.59,1769.27,11056,37,11093
2021-07-23T00:00:00Z,3385.88,39321.9,42707.78,1779.49,9781,33,9814
2021-07-24T00:00:00Z,2790.28,40373.26,43163.54,1798.48,7259,44,7303
2021-07-25T00:00:00Z,2701.3,39983.23,42684.53,1778.52,6613,74,6687
2021-07-26T00:00:00Z,3087.48,39265.47,42352.95,1764.71,9053,64,9117
2021-07-27T00:00:00Z,3560.5,38205.98,41766.48,1740.27,10152,113,10265
2021-07-28T00:00:00Z,3539.3,38318.9,41858.2,1744.09,10391,100,10491
2021-07-29T00:00:00Z,3674.13,38675.38,42349.51,1764.56,10713,68,10781
2021-07-30T00:00:00Z,3314.47,40161.94,43476.41,1811.52,972,40,976
2021-07-31T00:00:00Z,2736.35,41178.12,43914.47,1829.77,7311,70,7381
2021-01-08T00:00:00Z,2668.65,41420.16,44088.81,1837.03,6286,88,6374
2021-02-08T00:00:00Z,2830.93,41417.33,44248.26,1843.68,8118,52,817
2021-03-08T00:00:00Z,2945.58,41705.18,44650.76,1860.45,8731,38,8769
2021-04-08T00:00:00Z,3089.0,41973.4,45062.4,1877.6,889,63,8953
2021-05-08T00:00:00Z,2788.73,43273.15,46061.88,1919.25,8548,69,8617
2021-06-08T00:00:00Z,2787.05,44539.62,47326.67,1971.94,7817,41,7858
2021-07-08T00:00:00Z,2399.77,45047.17,47446.94,1976.96,5943,83,6026
2021-08-08T00:00:00Z,2378.6,43927.19,46305.79,1929.41,559,69,5659
2021-09-08T00:00:00Z,2506.05,44943.41,47449.46,1977.06,7201,26,7227
2021-10-08T00:00:00Z,2609.8,45731.68,48341.48,2014.23,7717,20,7737
2021-11-08T00:00:00Z,2576.94,47254.18,49831.12,2076.3,7646,35,7681
2021-12-08T00:00:00Z,2629.62,48534.27,51163.89,2131.83,7292,34,7326
2021-08-13T00:00:00Z,2361.77,49945.43,52307.2,2179.47,666,35,6695
2021-08-14T00:00:00Z,1945.72,51002.21,52947.93,2206.16,4881,45,4926
2021-08-15T00:00:00Z,2067.13,50375.55,52442.68,2185.11,4651,65,4716
2021-08-16T00:00:00Z,2428.83,49109.42,51538.25,2147.43,6801,47,6848
2021-08-17T00:00:00Z,2647.76,49543.4,52191.16,2174.63,7481,26,7507
2021-08-18T00:00:00Z,2702.51,50457.3,53159.81,2214.99,7642,37,7679
2021-08-19T00:00:00Z,2742.98,51329.9,54072.88,2253.04,7841,23,7864
2021-08-20T00:00:00Z,2727.33,51818.87,54546.2,2272.76,7159,72,7231
2021-08-21T00:00:00Z,2161.85,52091.34,54253.19,2260.55,5582,104,5686
2021-08-22T00:00:00Z,2121.43,51993.23,54114.66,2254.78,5331,77,5408
2021-08-23T00:00:00Z,2750.8,52047.26,54798.06,2283.25,7909,17,7926
2021-08-24T00:00:00Z,2988.0,51927.41,54915.41,2288.14,8689,26,8715
2021-08-25T00:00:00Z,3154.52,52471.14,55625.66,2317.74,8929,38,8967
2021-08-26T00:00:00Z,3181.72,52167.66,55349.38,2306.22,8747,41,8788
2021-08-27T00:00:00Z,3173.17,50899.18,54072.35,2253.01,8862,60,8922
2021-08-28T00:00:00Z,2788.67,50635.5,53424.17,2226.01,6815,67,6882
2021-08-29T00:00:00Z,2690.9,50602.07,53292.97,2220.54,6853,49,6902
2021-08-30T00:00:00Z,3483.47,49674.22,53157.69,2214.9,9944,50,9994
2021-08-31T00:00:00Z,3886.78,49945.21,53831.99,2243.0,11374,34,11408
2021-01-09T00:00:00Z,3109.03,51013.1,54122.13,2255.09,8639,21,866
2021-02-09T00:00:00Z,3795.27,50074.92,53870.19,2244.59,10673,21,10694
2021-03-09T00:00:00Z,4228.34,48615.19,52843.53,2201.81,11745,64,11809
2021-04-09T00:00:00Z,3596.75,47625.08,51221.83,2134.24,9344,90,9434
2021-05-09T00:00:00Z,3478.4,44983.58,48461.98,2019.25,8682,77,8759
2021-06-09T00:00:00Z,4020.35,44220.38,48240.73,2010.03,11365,32,11397
2021-07-09T00:00:00Z,4389.22,43225.68,47614.9,1983.95,12706,17,12723
2021-08-09T00:00:00Z,4389.58,41945.23,46334.81,1930.62,13096,72,13168
2021-09-09T00:00:00Z,4578.83,41518.97,46097.8,1920.74,12846,23,12869
2021-10-09T00:00:00Z,4395.48,42025.87,46421.35,1934.22,12315,39,12354
2021-11-09T00:00:00Z,3505.99,41636.46,45142.45,1880.94,9535,52,9587
2021-12-09T00:00:00Z,3537.11,40061.35,43598.46,1816.6,8964,66,903
2021-09-13T00:00:00Z,3338.68,39940.06,43278.74,1803.28,9724,17,9741
2021-09-14T00:00:00Z,2211.7,42159.38,44371.08,1848.8,5693,10,5703
2021-09-15T00:00:00Z,3730.9,42171.99,45902.89,1912.62,11435,14,11449
2021-09-16T00:00:00Z,4327.35,42374.92,46702.27,1945.93,12702,28,1273
2021-09-17T00:00:00Z,4256.48,43177.17,47433.65,1976.4,11921,38,11959
2021-09-18T00:00:00Z,3795.0,42661.61,46456.61,1935.69,9568,61,9629
2021-09-19T00:00:00Z,3700.18,42082.77,45782.95,1907.62,8902,80,8982
2021-09-20T00:00:00Z,4162.53,42248.15,46410.68,1933.78,11478,43,11521
2021-09-21T00:00:00Z,4286.15,43101.22,47387.37,1974.47,12085,26,12111
2021-09-22T00:00:00Z,3800.4,43739.56,47539.96,1980.83,10901,16,10917
2021-09-23T00:00:00Z,4367.3,44802.39,49169.69,2048.74,11755,29,11784
2021-09-24T00:00:00Z,3395.33,45480.44,48875.77,2036.49,9506,25,9531
2021-09-25T00:00:00Z,3541.35,45546.33,49087.68,2045.32,8732,85,8817
2021-09-26T00:00:00Z,3663.98,43302.77,46966.75,1956.95,881,62,8872
2021-09-27T00:00:00Z,4082.3,42534.38,46616.68,1942.36,10769,15,10784
2021-09-28T00:00:00Z,4235.95,43072.93,47308.88,1971.2,11519,27,11546
2021-09-29T00:00:00Z,4435.5,44113.71,48549.21,2022.88,12335,26,12361
2021-09-30T00:00:00Z,4477.32,44917.95,49395.27,2058.14,1225,20,1227
2021-01-10T00:00:00Z,4434.92,44504.5,48939.42,2039.14,12115,40,12155
2021-02-10T00:00:00Z,3827.95,43869.19,47697.14,1987.38,926,91,9351
2021-03-10T00:00:00Z,2363.85,44451.81,46815.66,1950.65,5044,26,507
2021-04-10T00:00:00Z,3694.45,44370.2,48064.65,2002.69,10233,32,10265
2021-05-10T00:00:00Z,3944.8,45458.93,49403.73,2058.49,11289,41,1133
2021-06-10T00:00:00Z,4285.42,45909.34,50194.76,2091.45,12029,15,12044
2021-07-10T00:00:00Z,4550.45,46034.52,50584.97,2107.71,12136,48,12184
2021-08-10T00:00:00Z,4548.0,47062.36,51610.36,2150.43,11415,84,11499
2021-09-10T00:00:00Z,3727.03,47494.04,51221.07,2134.21,8133,85,8218
2021-10-10T00:00:00Z,3187.98,47800.6,50988.58,2124.52,7031,66,7097
2021-11-10T00:00:00Z,3346.59,47697.03,51043.62,2126.82,8694,48,8742
2021-12-10T00:00:00Z,3491.08,47168.92,50660.0,2110.83,7855,69,7924
2021-10-13T00:00:00Z,4034.23,47340.84,51375.07,2140.63,11409,27,11436
2021-10-14T00:00:00Z,4316.55,47705.04,52021.59,2167.57,1185,19,11869
2021-10-15T00:00:00Z,4293.8,48551.17,52844.97,2201.87,11436,23,11459
2021-10-16T00:00:00Z,3479.97,49584.43,53064.4,2211.02,8494,38,8532
2021-10-17T00:00:00Z,3279.17,48112.92,51392.09,2141.34,7532,55,7587
2021-10-18T00:00:00Z,4220.46,48258.59,52479.05,2186.63,10845,23,10868
2021-10-19T00:00:00Z,4413.27,48430.84,52844.11,2201.84,11674,15,11689
2021-10-20T00:00:00Z,4185.6,49446.42,53632.02,2234.67,11077,44,11121
2021-10-21T00:00:00Z,4486.27,49844.05,54330.32,2263.76,12069,18,12087
2021-10-22T00:00:00Z,4316.25,50311.83,54628.08,2276.17,11206,27,11233
2021-10-23T00:00:00Z,3679.41,50597.81,54277.22,2261.55,8688,60,8748
2021-10-24T00:00:00Z,3364.68,49424.03,52788.71,2199.53,7633,47,768
2021-10-25T00:00:00Z,3707.13,49077.26,52784.39,2199.35,10106,62,10168
2021-10-26T00:00:00Z,3681.05,50475.43,54156.48,2256.52,9702,17,9719
2021-10-27T00:00:00Z,4371.0,50013.92,54384.92,2266.04,11295,31,11326
2021-10-28T00:00:00Z,4555.37,50504.82,55060.19,2294.17,115,14,11514
2021-10-29T00:00:00Z,2555.23,51785.76,54340.99,2264.21,5106,6,5112
2021-10-30T00:00:00Z,1845.2,52005.77,53850.97,2243.79,4273,30,4303
2021-10-31T00:00:00Z,1382.98,50644.51,52027.49,2081.1,2873,19,2892
2021-01-11T00:00:00Z,2103.37,50801.04,52904.41,2204.35,4924,21,4945
2021-02-11T00:00:00Z,3216.65,50598.5,53815.15,2242.3,8692,17,8709
2021-03-11T00:00:00Z,4257.6,51210.21,55467.81,2311.16,10758,35,10793
2021-04-11T00:00:00Z,3901.26,51342.65,55243.91,2301.83,9598,27,9625
2021-05-11T00:00:00Z,3590.82,52366.34,55957.16,2331.55,85,29,8529
2021-06-11T00:00:00Z,3026.2,53689.78,56715.98,2363.17,6303,29,6332
2021-07-11T00:00:00Z,2656.55,53622.86,56279.41,2344.98,546,16,5476
2021-08-11T00:00:00Z,3291.43,53571.41,56862.84,2369.29,8309,8,8317
2021-09-11T00:00:00Z,3034.72,54535.86,57570.58,2398.77,6425,16,6441
2021-10-11T00:00:00Z,3774.58,54681.33,58455.91,2435.66,9645,4,9649
2021-11-11T00:00:00Z,4202.09,55235.61,59437.7,2476.57,10024,17,10041
2021-12-11T00:00:00Z,4160.37,55836.05,59996.42,2499.85,9942,33,9975
2021-11-13T00:00:00Z,3315.6,56591.41,59907.01,2496.13,7504,67,7571
2021-11-14T00:00:00Z,3058.8,56057.54,59116.34,2463.18,6566,45,6611
2021-11-15T00:00:00Z,2919.1,55602.16,58521.26,2438.39,7828,12,784
2021-11-16T00:00:00Z,3743.99,55515.56,59259.55,2469.15,9439,7,9446
2021-11-17T00:00:00Z,4116.48,56073.99,60190.47,2507.94,9767,10,9777
2021-11-18T00:00:00Z,3740.73,56058.69,59799.42,2491.64,9484,10,9494
2021-11-19T00:00:00Z,3959.73,55369.82,59329.55,2472.06,932,31,9351
2021-11-20T00:00:00Z,2607.05,55879.29,58486.34,2436.93,6239,16,6255
2021-11-21T00:00:00Z,2752.48,55024.55,57777.03,2407.38,6027,33,606
2021-11-22T00:00:00Z,1671.55,55622.29,57293.84,2387.24,3809,9,3818
2021-11-23T00:00:00Z,2549.58,56140.93,58690.51,2445.44,6226,15,6241
2021-11-24T00:00:00Z,2953.97,56392.68,59346.65,2472.78,7531,0,7531
2021-11-25T00:00:00Z,3381.3,57557.66,60938.96,2539.12,8322,8,833
2021-11-26T00:00:00Z,3485.72,58137.19,61622.91,2567.62,8258,17,8275
2021-11-27T00:00:00Z,2598.77,59143.59,61742.36,2572.6,5403,23,5426
2021-11-28T00:00:00Z,2398.28,59292.97,61691.25,2570.47,4749,32,4781
2021-11-29T00:00:00Z,2872.87,59162.34,62035.21,2584.8,7651,5,7656
2021-11-30T00:00:00Z,3453.63,59730.05,63183.68,2632.65,8553,4,8557
2021-01-12T00:00:00Z,3151.28,60558.25,63709.53,2654.56,7035,6,7041
